time,Energy Leak from beginning
60,-3.013614070758763
120,-6.004986959603343
180,-8.984364911237776
240,-11.956755634567685
300,-14.924666082907038
360,-17.88950407804691
420,-20.85214718087093
480,-23.813158671727365
540,-26.772926863553607
600,-29.731711452000695
660,-32.68969419822247
720,-35.64700089856706
780,-38.60371400941176
840,-41.55989512848623
900,-44.51558572791953
960,-47.47081286097966
1020,-50.42559616447818
1080,-53.37994760778031
1140,-56.333876056762165
1200,-59.287389228977304
1260,-62.240489703094454
1320,-65.19318180089147
1380,-68.14547179207364
1440,-71.09735723646804
1500,-74.04884061969744
1560,-76.99991725268205
1620,-79.95059446496373
1680,-82.90086773668213
1740,-85.85073997132167
1800,-88.80020746003981
1860,-91.74927559168509
1920,-94.69794117480035
1980,-97.64620476376842
2040,-100.59406640870782
2100,-103.54152477087894
2160,-106.48858400630638
2220,-109.43523656844661
2280,-112.38148629226384
2340,-115.32733201039059
2400,-118.27277522907548
2460,-121.2178185377968
2520,-124.1624588451898
2580,-127.10669573619407
2640,-130.05052610386554
2700,-132.99395702468848
2760,-135.93698463986414
2820,-138.8796051067817
2880,-141.8218255866227
2940,-144.7636444899855
3000,-147.70505462788356
3060,-150.64606053569025
3120,-153.5866666942935
3180,-156.52686644374774
3240,-159.46666410570253
3300,-162.40605745066352
3360,-165.34504560193784
3420,-168.2836291426579
3480,-171.2218090329991
3540,-174.15958360243485
3600,-177.0969531706054
3660,-180.0339214808049
3720,-182.9704849623423
3780,-185.90664122607654
3840,-188.84239429526167
3900,-191.7777413246813
3960,-194.71268496332914
4020,-197.64722391841474
4080,-200.5813568584315
4140,-203.51508537346876
4200,-206.44840901639748
4260,-209.3813285215448
4320,-212.31384270827857
4380,-215.24595193412017
4440,-218.1776544564823
4500,-221.1089513010271
4560,-224.0398452174462
4620,-226.9703306525431
4680,-229.90041202360783
4740,-232.8300871585983
4800,-235.75935684673618
4860,-238.68821874086223
4920,-241.61667566795347
4980,-244.54472582625976
5040,-247.47237067664184
5100,-250.39961053541242
5160,-253.3264434507422
5220,-256.25287117756284
5280,-259.1788936236494
5340,-262.1045119671944
5400,-265.0297218520568
5460,-267.9545257078587
5520,-270.8789214030867
5580,-273.8029106978988
5640,-276.7264949800133
5700,-279.6496721127262
5760,-282.57244081469946
5820,-285.49480540222214
5880,-288.41676252175387
5940,-291.33831387210626
6000,-294.25945600408284
6060,-297.1801910527537
6120,-300.10052154822074
6180,-303.0204437680437
6240,-305.9399574773537
6300,-308.85906400763065
6360,-311.77776527660296
6420,-314.6960597812255
6480,-317.6139465338857
6540,-320.531426842708
6600,-323.4484984847826
6660,-326.3651631115466
6720,-329.2814224469074
6780,-332.19727414142017
6840,-335.1127187655936
6900,-338.02775502194345
6960,-340.9423833583479
7020,-343.85660396030426
7080,-346.77041496652714
7140,-349.68382129495717
7200,-352.5968192666253
7260,-355.50941116011825
7320,-358.4215944127484
7380,-361.3333690256487
7440,-364.24473731957653
7500,-367.1556970737464
7560,-370.06625030790394
7620,-372.9763940289778
7680,-375.8861297893171
7740,-378.79545676618056
7800,-381.70437525451825
7860,-384.61288713801446
7920,-387.52099235261437
7980,-390.4286871534829
8040,-393.3359729393775
8100,-396.2428525258364
8160,-399.1493202709087
8220,-402.05538236166683
8280,-404.9610371596998
8340,-407.8662825271797
8400,-410.7711195932211
8460,-413.67554915147844
8520,-416.5795714853019
8580,-419.4831847739765
8640,-422.3863891710075
8700,-425.28918484464384
8760,-428.1915712811442
8820,-431.0935520697643
8880,-433.99512295770614
8940,-436.8962874578307
9000,-439.797043118998
9060,-442.6973871287066
9120,-445.5973250989663
9180,-448.4968513763557
9240,-451.3959713282642
9300,-454.2946789270811
9360,-457.1929811831901
9420,-460.0908766169648
9480,-462.9883617780272
9540,-465.88543751597695
9600,-468.7821057218757
9660,-471.67836593285915
9720,-474.574211705248
9780,-477.46965357785655
9840,-480.36468659366074
9900,-483.2593089566616
9960,-486.1535223063993
10020,-489.0473247773116
10080,-491.9407204183386
10140,-494.83370477608537
10200,-497.72627857470854
10260,-500.6184503787256
10320,-503.5102107559636
10380,-506.40156277983476
10440,-509.29250398322654
10500,-512.1830377328861
10560,-515.0731598577862
10620,-517.9628744067377
10680,-520.8521775688074
10740,-523.7410735174067
10800,-526.6295591826257
10860,-529.5176360396365
10920,-532.4053030324795
10980,-535.292560896494
11040,-538.1794086208527
11100,-541.0658460365754
11160,-543.9518771357341
11220,-546.8374973962507
11280,-549.7227066381744
11340,-552.6075087172981
11400,-555.4919011504446
11460,-558.3758858998184
11520,-561.2594587283941
11580,-564.1426233309475
11640,-567.0253758066225
11700,-569.9077207494526
11760,-572.7896526597237
11820,-575.6711767720336
11880,-578.5522923851569
11940,-581.4329992449971
12000,-584.3132955251674
12060,-587.1931817768465
12120,-590.0726604105213
12180,-592.9517291494248
12240,-595.8303878755232
12300,-598.7086360048662
12360,-601.5864726371909
12420,-604.4639019937778
12480,-607.3409198407289
12540,-610.2175282121841
12600,-613.0937276412325
12660,-615.9695178529354
12720,-618.844897740375
12780,-621.7198668301111
12840,-624.5944268753582
12900,-627.468576743039
12960,-630.3423180048833
13020,-633.215649670099
13080,-636.08857056852
13140,-638.9610821477958
13200,-641.833182944101
13260,-644.7048718523482
13320,-647.5761519741358
13380,-650.4470211045623
13440,-653.3174821803551
13500,-656.1875325570203
13560,-659.0571711072707
13620,-661.9264004929619
13680,-664.7952191806659
13740,-667.6636289477062
13800,-670.5316279750002
13860,-673.3992183929688
13920,-676.2663977770648
13980,-679.1331675051772
14040,-681.9995253995254
14100,-684.8654709582382
14160,-687.7310083408854
14220,-690.5961345355704
14280,-693.4608526091314
14340,-696.3251572595699
14400,-699.1890551408877
14460,-702.0525411382702
14520,-704.9156168716133
14580,-707.7782811110484
14640,-710.6405353847917
14700,-713.5023752459454
14760,-716.363809538055
14820,-719.2248319410071
14880,-722.0854434905812
14940,-724.945648341189
15000,-727.80544229921
15060,-730.6648226642952
15120,-733.5237938468771
15180,-736.3823561128972
15240,-739.2405069660736
15300,-742.0982464601201
15360,-744.9555764562313
15420,-747.8124927921043
15480,-750.6689999652077
15540,-753.5250956164178
15600,-756.3807823890397
15660,-759.2360555933933
15720,-762.0909225285814
15780,-764.9453745879903
15840,-767.799417855314
15900,-770.6530502678835
15960,-773.5062687168659
16020,-776.359079752985
16080,-779.2114803167733
16140,-782.0634689844902
16200,-784.915046568237
16260,-787.7662128452615
16320,-790.616968043856
16380,-793.4673138903463
16440,-796.3172448286388
16500,-799.1667674195858
16560,-802.0158804197569
16620,-804.8645797888643
16680,-807.7128668017621
16740,-810.5607433975825
16800,-813.408208300516
16860,-816.2552635740585
16920,-819.1019081275086
16980,-821.9481408503045
17040,-824.7939627755366
17100,-827.639371465754
17160,-830.4843737137495
17220,-833.328961182008
17280,-836.1731394044582
17340,-839.0169043346028
17400,-841.8602586787603
17460,-844.7032009057641
17520,-847.5457317517842
17580,-850.3878516542163
17640,-853.2295597203727
17700,-856.0708560582522
17760,-858.9117418187614
17820,-861.7522179285551
17880,-864.5922795461958
17940,-867.4319309152252
18000,-870.2711698338642
18060,-873.1099987434948
18120,-875.9484143056729
18180,-878.7864218748309
18240,-881.624018353247
18300,-884.4612035091787
18360,-887.297973900314
18420,-890.134330252924
18480,-892.9702796063214
18540,-895.8058153757908
18600,-898.6409412024527
18660,-901.4756561308487
18720,-904.3099594727315
18780,-907.1438517430746
18840,-909.977330385367
18900,-912.8103964712216
18960,-915.6430519083284
19020,-918.4752938005341
19080,-921.3071271499224
19140,-924.1385465801666
19200,-926.9695520169357
19260,-929.800146679778
19320,-932.630329526324
19380,-935.4601012214295
19440,-938.2894611130982
19500,-941.118409377292
19560,-943.9469442607209
19620,-946.7750665786475
19680,-949.6027778734572
19740,-952.430077706374
19800,-955.2569642976202
19860,-958.0834386789624
19920,-960.909501526726
19980,-963.7351529777824
20040,-966.5603948784551
20100,-969.3852231390388
20160,-972.2096385534601
20220,-975.0336403223645
20280,-977.8572299359228
20340,-980.6804083903396
20400,-983.503174687518
20460,-986.3255300067896
20520,-989.1474712623902
20580,-991.9689998502099
20640,-994.7901167618757
20700,-997.6108212227477
20760,-1000.4311141727458
20820,-1003.2509931778485
20880,-1006.0704630034372
20940,-1008.8895190548593
21000,-1011.7081614726297
21060,-1014.5263909946943
21120,-1017.3442099204638
21180,-1020.1616143226025
21240,-1022.9786089716373
21300,-1025.7951859149339
21360,-1028.611356208733
21420,-1031.4271118303882
21480,-1034.2424539516237
21540,-1037.057383406443
21600,-1039.8719009018546
21660,-1042.6860066828795
21720,-1045.4996999152131
21780,-1048.3129777631498
21840,-1051.125840497865
21900,-1053.9382960268995
21960,-1056.7503371302237
22020,-1059.5619659392232
22080,-1062.373183218046
22140,-1065.1839833959943
22200,-1067.9943716466069
22260,-1070.804348785447
22320,-1073.6139125158272
22380,-1076.423065323384
22440,-1079.2318062745153
22500,-1082.0401322264224
22560,-1084.8480455143886
22620,-1087.6555487508592
22680,-1090.462635201649
22740,-1093.2693099648043
22800,-1096.0755736643773
22860,-1098.88142483505
